tconst,averageRating,numVotes
tt10845916,8.4,16
tt10845918,8.1,114
tt10845926,7.9,108
tt10845928,8.3,76
tt10845930,7.5,15
tt10845944,8.0,6
tt10845946,7.4,17
tt10845968,8.1,22
tt10845970,8.3,20
tt10845972,8.1,20
tt10845974,7.8,21
tt10845976,7.9,22
tt10845978,7.9,22
tt10845980,7.0,22
tt10846014,6.0,11
tt10846290,4.7,49
tt10846842,6.5,13
tt10847106,5.7,7
tt10847114,9.1,10
tt10847138,4.2,1258
tt10847194,6.7,560
tt10847286,8.0,5
tt10847300,8.3,12
tt10847306,8.2,5696
tt10847320,5.7,7
tt10847330,6.2,210
tt10847688,6.8,5
tt10847870,6.4,17
tt10847902,6.8,25
tt10847918,6.9,15
tt10847926,6.7,18
tt10847944,6.8,12
tt10847966,8.7,7
tt10847974,8.8,6
tt10848176,8.4,5
tt10848454,9.8,44
tt10848858,6.3,11
tt10848882,6.6,9
tt10848894,7.5,10
tt10848904,6.6,8
tt10848918,6.4,7
tt10849166,6.6,7
tt10849180,7.3,7
tt10849514,6.2,10
tt10849782,6.3,12
tt10849932,7.1,136
tt10850090,8.0,27
tt10850108,8.2,12
tt10850214,5.9,9
tt10850330,9.6,5
tt10850402,4.9,100
tt10850482,8.3,106
tt10850518,7.7,37
tt10850556,7.3,6
tt10850606,7.9,11
tt10850644,9.5,20
tt10850838,9.3,13
tt10850864,8.0,7
tt10850888,8.4,204
tt10850892,7.8,42
tt10850916,8.3,12
tt10851014,8.7,18
tt10851020,8.5,17
tt10851022,8.4,18
tt10851146,8.6,96
tt10851210,8.3,29
tt10851220,6.9,32
tt10851244,7.2,271
tt10851260,8.5,6
tt10851276,7.0,21
tt10851462,7.2,13
tt10851570,5.8,5
tt10851662,7.2,8
tt10851666,6.9,10
tt10851692,9.2,5
tt10851696,8.0,5
tt10851698,9.2,5
tt10851786,6.9,8
tt10851788,7.0,5
tt10851790,6.5,6
tt10851936,7.6,7
tt10851954,7.4,17
tt10851956,7.8,16
tt10851964,6.7,6
tt10852038,6.2,10
tt10852266,9.3,12
tt10852876,6.6,33
tt10853034,6.6,8
tt10853054,5.5,6
tt10853062,7.0,6
tt10853072,6.6,5
tt10853382,9.9,8
tt10853436,7.5,17
tt10853504,7.2,6
tt10853780,6.6,28
tt10854320,4.9,9
tt10855046,4.6,9
tt10855140,5.8,8
tt10855166,6.0,6
tt10855308,6.1,15
tt10855380,7.8,18
tt10855438,8.0,7
tt10855444,7.0,9
tt10855450,7.8,6
tt10855462,4.4,9
tt10855466,7.7,6
tt10855880,5.8,9
tt10856406,7.8,5
tt10856410,6.6,11
tt10856418,8.9,14
tt10856482,7.6,7
tt10856570,7.3,10
tt10856574,7.4,25
tt10856578,8.1,57
tt10856586,6.8,26
tt10856690,8.4,16
tt10856726,6.3,2321
tt10857062,7.8,6
tt10857134,8.6,17
tt10857174,8.1,24
tt10857178,8.4,43
tt10857310,7.6,18
tt10857582,7.4,91
tt10857870,8.5,10
tt10858032,6.4,8
tt10858776,7.7,58
tt10858778,8.0,48
tt10858782,8.1,41
tt10858784,7.2,40
tt10858788,6.8,43
tt10858856,9.9,59
tt10858962,8.2,5
tt10859012,9.4,19
tt10860278,6.3,57
tt10860558,4.4,134
tt10861012,8.7,15
tt10861538,8.5,27
tt10861746,8.0,298
tt10862052,7.4,9
tt10862206,5.7,44
tt10862298,7.8,6
tt10862330,9.6,5
tt10862692,9.3,7
tt10862892,7.4,5
tt10863048,9.1,12
tt10863290,7.8,5
tt10863448,4.7,6
tt10863466,6.7,7
tt10863584,3.0,7
tt10863624,7.0,8
tt10863666,7.4,7
tt10863914,8.0,7
tt10863966,6.8,79
tt10863978,5.1,44
tt10864006,6.8,13
tt10864008,7.7,24
tt10864010,7.4,385
tt10864012,6.6,38
tt10864014,7.7,326
tt10864018,5.3,33
tt10864024,5.4,149
tt10864040,6.5,15
tt10864124,7.3,15
tt10864300,8.7,10
tt10864666,7.6,5
tt10864906,6.4,68
tt10864922,8.2,22
tt10865032,6.1,7
tt10865048,8.6,5
tt10865158,3.0,31
tt10865226,8.1,10
tt10865412,7.2,12
tt10865462,7.5,6
tt10865932,10.0,38
tt10865946,9.5,6
tt10867370,7.8,10
tt10867504,9.6,1010
tt10867742,7.6,5
tt10867768,7.0,27
tt10867894,10.0,123
tt10868190,9.2,30
tt10868542,8.3,72
tt10868548,8.6,7
tt10868586,9.7,10
tt10868590,8.1,51
tt10868592,7.8,37
tt10868622,8.7,12
tt10868644,8.0,10
tt10868866,7.4,5
tt10868868,7.2,6
tt10868904,8.2,35
tt10868912,4.8,5
tt10869062,6.0,6
tt10869186,9.1,16
tt10869308,6.5,8
tt10869364,7.5,59
tt10869474,9.5,1017
tt10869806,8.3,40
tt10869974,7.6,8
tt10869994,8.1,8
tt10870010,9.3,24
tt10870012,9.7,31
tt10870016,7.0,18
tt10870022,5.5,31
tt10870128,6.9,17
tt10870256,8.2,6
tt10870258,9.4,14
tt10870260,7.6,11
tt10870262,7.9,10
tt10870294,6.0,8
tt10870296,6.3,7
tt10870298,5.6,7
tt10870302,8.0,6
tt10870306,5.7,7
tt10870308,6.3,9
tt10870310,5.1,8
tt10870312,5.7,9
tt10870324,8.9,9
tt10870344,8.4,5
tt10870404,7.8,76
tt10870414,8.1,60
tt10870424,8.1,30
tt10870526,8.2,6
tt10870778,6.9,15
tt10871190,7.6,5
tt10871290,7.7,19
tt10871460,6.5,32
tt10871534,6.8,123
tt10871566,9.8,12
tt10871878,7.2,16
tt10872022,6.4,11
tt10872498,6.2,46
tt10872848,7.0,5
tt10872880,7.0,19
tt10873142,8.2,26
tt10873176,6.8,6
tt10873202,9.7,6
tt10873530,7.4,28
tt10873564,4.8,5
tt10873606,9.3,6
tt10873640,9.0,8
tt10873724,7.5,11
tt10873784,8.0,19
tt10873874,9.0,8
tt10873908,8.1,9
tt10873918,7.4,8
tt10873924,7.1,8
tt10874006,6.6,41
tt10874092,8.4,8
tt10874144,8.3,20
tt10874284,7.6,29
tt10874292,6.4,10
tt10874298,8.8,79
tt10874930,8.1,9
tt10874934,8.2,70
tt10874966,8.3,9
tt10875002,7.7,81
tt10875024,8.5,6
tt10875028,6.1,51
tt10875174,8.3,32
tt10875176,8.3,26
tt10875184,9.1,12
tt10875502,7.4,5
tt10875514,7.4,5
tt10875522,6.7,6
tt10875584,8.5,19
tt10875672,8.6,5
tt10875676,8.7,6
tt10875696,7.5,7403
tt10875726,7.8,525
tt10875764,6.7,6
tt10876090,3.2,12
tt10876506,7.4,67
tt10876526,6.0,8
tt10876534,6.0,9
tt10876584,7.6,8
tt10877906,5.3,6
tt10878056,6.3,13
tt10878092,7.2,412
tt10878122,7.6,356
tt10878124,7.8,330
tt10878136,8.2,321
tt10878144,7.8,281
tt10878182,7.7,275
tt10878190,7.8,290
tt10878524,7.0,5
tt10878922,8.6,7
tt10878960,7.6,12
tt10879308,8.0,17
tt10879986,8.5,8
tt10880002,6.5,14
tt10880010,5.2,23
tt10880060,8.2,6
tt10880228,6.5,6
tt10880232,8.4,18
tt10880234,6.8,9
tt10880240,8.2,6
tt10880246,8.8,19
tt10880250,8.0,18
tt10880366,8.2,12
tt10880376,8.1,11
tt10880382,6.1,7
tt10880384,6.9,9
tt10880390,5.7,7
tt10880394,5.5,8
tt10880406,6.3,7
tt10880410,7.4,10
tt10880490,6.5,10
tt10880504,7.4,10
tt10880542,8.5,11
tt10880572,7.5,10
tt10880642,8.5,11
tt10880692,8.0,10
tt10880740,7.6,10
tt10880850,8.1,9
tt10880872,8.2,10
tt10880878,8.4,7
tt10880882,8.4,5
tt10880886,8.2,5
tt10880910,7.9,112
tt10880928,6.9,10
tt10880960,8.0,8
tt10881210,8.5,8
tt10881218,6.1,7
tt10881626,9.2,14
tt10881644,8.7,37
tt10881670,9.3,6
tt10881676,9.5,6
tt10881678,9.6,5
tt10881680,9.6,5
tt10881684,9.4,5
tt10881686,9.6,5
tt10881840,8.5,14
tt10881938,8.7,7
tt10881992,9.2,11
tt10882002,9.2,547
tt10882102,6.6,34
tt10882124,5.4,9
tt10882248,9.0,7
tt10882730,8.0,13
tt10882850,6.4,33
tt10882870,7.4,5
tt10882910,9.2,75
tt10882944,6.3,6
tt10882950,6.9,11
tt10882988,7.1,29
tt10882992,6.5,24
tt10883004,7.3,9
tt10883006,7.8,61
tt10883044,8.7,10
tt10883088,7.1,24
tt10883118,9.4,45
tt10883124,6.7,19
tt10883158,9.2,12
tt10883160,9.3,12
tt10883162,8.8,12
tt10883196,5.2,6
tt10883198,4.4,5
tt10883204,4.0,5
tt10883206,3.7,6
tt10883254,6.0,10
tt10883272,5.0,142
tt10883286,7.7,12
tt10883322,6.0,7
tt10883440,6.6,5
tt10883506,8.1,140
tt10883628,8.7,9
tt10883676,6.9,10
tt10883740,6.5,15
tt10883748,7.0,20
tt10884066,6.8,409
tt10884082,7.8,345
tt10884126,7.2,17
tt10884396,6.8,16
tt10885014,7.6,17
tt10885124,6.5,111
tt10885192,3.2,5
tt10885208,6.8,6
tt10885406,7.8,28
tt10885510,7.8,20
tt10885884,8.8,5
tt10885940,7.6,93
tt10885994,8.5,67
tt10886472,9.0,6
tt10886580,7.0,109
tt10886582,7.2,74
tt10886618,4.1,10
tt10886656,8.3,19
tt10886666,9.8,5
tt10886668,7.8,18
tt10886676,7.9,17
tt10886682,8.8,13
tt10886686,9.4,20
tt10886690,7.6,14
tt10886732,3.0,8
tt10887164,8.4,7
tt10887212,8.5,160
tt10887214,8.5,146
tt10887416,8.1,9
tt10887470,8.3,7
tt10887486,6.5,6
tt10887494,8.0,120
tt10887496,7.0,112
tt10887498,7.8,78
tt10887504,6.7,335
tt10887530,7.0,23
tt10887632,8.5,6
tt10887744,9.5,11
tt10887752,9.8,11
tt10887756,9.4,11
tt10887816,7.3,26
tt10887870,6.4,117
tt10888400,9.4,5
tt10888456,6.8,18
tt10888514,7.1,42
tt10888554,6.6,29
tt10888630,6.2,20
tt10888670,7.5,6
tt10888684,7.9,27
tt10888740,8.7,31
tt10888754,7.6,12
tt10888768,6.4,10
tt10888770,7.8,13
tt10888800,8.5,12
tt10888948,8.1,91
tt10889530,5.0,11
tt10889536,6.3,15
tt10889540,4.9,12
tt10889642,5.3,11
tt10890182,7.6,12
tt10890288,7.8,101
tt10890506,8.5,6
tt10890570,9.6,17
tt10891012,7.8,69
tt10891838,7.1,11
tt10891942,6.5,21
tt10891966,5.1,30
tt10892304,3.4,30
tt10892530,7.1,22
tt10892752,7.7,7
tt10892766,10.0,6
tt10892772,8.4,60
tt10892774,7.6,50
tt10892946,8.5,8
tt10892956,8.2,8
tt10892976,8.8,9
tt10892984,8.7,10
tt10893044,7.0,8
tt10893710,6.9,67
tt10893714,6.9,59
tt10893794,4.2,21
tt10894018,7.1,14
tt10894268,6.9,33
tt10894270,7.1,35
tt10894274,6.5,34
tt10894282,6.5,33
tt10894284,5.6,32
tt10894286,5.5,35
tt10894524,4.8,17
tt10894620,9.7,10
tt10894624,9.7,10
tt10894632,9.4,9
tt10894636,7.2,6
tt10895588,5.2,163
tt10895664,7.6,30
tt10895728,7.6,8
tt10895750,8.3,22
tt10895780,7.5,312
tt10895784,10.0,7
tt10895830,5.8,154
tt10896172,8.9,14
tt10896638,8.2,11
tt10896662,8.0,7
tt10896724,4.3,18
tt10896828,8.2,6
tt10896904,7.9,22
tt10897054,8.6,84
tt10897122,7.5,11
tt10897250,7.4,19
tt10897310,8.2,10
tt10897712,7.6,5
tt10899212,8.5,26
tt10899680,6.0,30
tt10899858,8.1,242
tt10900106,9.0,24
tt10900124,8.5,13
tt10900360,6.5,19
tt10900376,6.1,10
tt10900454,8.0,6
tt10900496,8.2,36
tt10900506,7.1,9
tt10900526,7.9,39
tt10900870,6.6,11
tt10900918,8.0,11
tt10901228,7.8,5
tt10901276,6.6,7
tt10901330,8.8,20
tt10901336,8.0,52
tt10901418,7.4,11
tt10901420,6.9,120
tt10901454,8.4,78
tt10901572,8.4,170
tt10901588,9.4,697
tt10901640,7.6,5
tt10901644,7.4,5
tt10901674,8.7,6
tt10901786,8.8,25
tt10901818,9.6,22
tt10901900,8.5,6
tt10901902,6.3,6
tt10901908,8.2,5
tt10901970,7.6,7
tt10902020,8.3,15
tt10902086,8.3,71
tt10902102,8.6,121
tt10902110,5.3,29
tt10902146,6.5,15
tt10902204,7.7,11
tt10902596,7.0,32
tt10902838,7.9,23
tt10903006,8.3,9
tt10904418,4.9,37
tt10904426,7.7,6
tt10905662,8.8,6
tt10905730,7.5,8
tt10905778,7.4,255
tt10905802,5.9,9
tt10905838,5.8,5
tt10905886,6.3,12
tt10905890,7.2,10
tt10905896,6.8,12
tt10905912,6.1,17
tt10905914,5.4,15
tt10905918,6.0,13
tt10905920,5.9,14
tt10905996,4.4,5
tt10906350,5.9,15
tt10906564,5.3,6
tt10906828,6.8,11
tt10906830,5.2,11
tt10906846,6.0,9
tt10906862,7.2,8
tt10907396,6.5,41
tt10907398,5.7,38
tt10907570,6.3,39
tt10907772,6.0,35
tt10907798,7.0,95
tt10907818,7.7,25
tt10907832,4.3,20
tt10908048,8.9,9
tt10908098,5.2,5
tt10908438,7.2,34
tt10908642,8.2,36
tt10908754,9.6,16
tt10908764,9.6,11
tt10909062,8.7,27
tt10910040,7.8,6
tt10910120,8.4,7
tt10910336,7.4,7
tt10910340,7.3,15
tt10910364,7.4,5
tt10910488,7.4,7
tt10910490,7.0,5
tt10910564,8.7,75
tt10910752,4.1,9
tt10910756,3.9,8
tt10910758,3.9,8
tt10910762,3.1,11
tt10910782,5.0,13
tt10910920,9.4,7
tt10911114,6.7,7
tt10911318,6.5,6
tt10911326,1.7,7
tt10911390,3.6,7
tt10911422,6.6,14
tt10911424,7.0,13
tt10911428,6.2,10
tt10911430,6.7,9
tt10911538,8.1,151
tt10911656,8.3,26
tt10911674,9.3,7
tt10911678,8.2,21
tt10911716,6.7,83
tt10911724,8.4,20
tt10911954,5.4,23
tt10912014,5.7,66
tt10912018,7.4,69
tt10912064,8.4,8
tt10912072,8.9,7
tt10912092,8.4,7
tt10912414,8.8,13
tt10912588,6.9,87
tt10912794,8.8,5
tt10912892,8.2,6
tt10912930,8.7,17
tt10913064,7.7,6
tt10913076,5.8,9
tt10913108,6.0,6
tt10913376,6.8,5
tt10913464,6.0,5
tt10913484,5.5,35
tt10913634,10.0,19
tt10913646,10.0,19
tt10913664,9.6,20
tt10913700,9.6,20
tt10913716,7.8,28
tt10913896,7.4,79
tt10914272,8.9,8
tt10914342,10.0,587
tt10914438,7.9,197
tt10914482,6.8,5
tt10914536,7.5,8
tt10914630,9.3,7
tt10914692,4.6,14
tt10915106,5.7,27
tt10915134,9.1,12
tt10915144,8.5,12
tt10915158,8.5,12
tt10915166,9.0,9
tt10915286,7.8,4432
tt10915434,8.5,6
tt10915436,8.2,6
tt10915438,8.7,7
tt10915442,8.2,6
tt10915446,8.1,7
tt10915456,8.5,6
tt10915458,8.7,7
tt10915462,8.7,7
tt10915466,8.9,9
tt10915472,8.3,7
tt10915474,5.6,23
tt10915518,6.2,26
tt10915642,7.6,8
tt10915694,8.5,11
tt10915878,9.3,16
tt10915928,9.5,10
tt10915930,8.2,61
tt10916112,7.0,10
tt10916118,6.7,26
tt10916366,5.8,10
tt10916440,7.0,5
tt10916452,3.4,27
tt10916642,8.9,38
tt10916648,8.8,33
tt10916652,8.9,34
tt10916654,8.8,34
tt10916658,8.9,34
tt10916668,8.9,33
tt10917108,7.8,24
tt10917110,8.3,21
tt10917114,7.8,16
tt10917116,7.1,15
tt10917144,8.4,39
tt10917166,7.4,7
tt10917170,9.5,11
tt10917186,7.5,60
tt10917238,7.6,19
tt10917276,7.5,23
tt10917334,8.2,42
tt10917356,6.0,8
tt10917726,9.3,7
tt10917776,9.1,27
tt10917878,9.1,20
tt10917884,9.4,21
tt10918010,7.9,58
tt10918018,7.1,49
tt10918024,7.3,49
tt10918032,8.4,50
tt10918034,7.8,33
tt10918038,8.1,33
tt10918040,8.5,33
tt10918042,7.7,19
tt10918044,8.8,41
tt10918084,8.7,18
tt10918170,9.3,7
tt10918308,9.3,10
tt10918324,6.3,6
tt10918326,5.5,6
tt10918420,9.7,7
tt10918476,5.3,63
tt10918524,7.8,6
tt10918718,1.4,5
tt10918754,7.3,7
tt10918782,7.1,144
tt10918972,6.7,21
tt10919294,4.2,17
tt10919310,8.3,14
tt10919594,9.5,8
tt10919902,6.5,24
tt10920008,7.0,12
tt10920262,7.6,18
tt10920376,4.3,6
tt10920456,6.9,38
tt1092052,7.7,7
tt10920548,6.3,22
tt10920648,7.2,5
tt10920662,5.6,154
tt10921092,7.2,5
tt10921098,6.8,8
tt10921256,6.1,95
tt10921364,8.5,16
tt10921418,8.8,94
tt10921480,8.0,13
tt10921490,5.8,12
tt10921554,6.6,7
tt10921592,5.5,33
tt10921694,7.5,8
tt10921730,7.4,5
tt10921738,7.5,6
tt10921940,9.6,20
tt10921958,9.1,22
tt10921980,6.8,5
tt10922032,8.8,5
tt10922036,9.3,6
tt10922164,9.3,7
tt10922386,5.4,5
tt10922536,4.4,7
tt10922540,7.4,184
tt10922572,7.6,10
tt10922574,6.7,7
tt10922602,8.4,5
tt10922610,7.1,35
tt10922620,6.8,109
tt10922636,6.2,5
tt10922648,4.5,6
tt10922658,6.9,231
tt10922858,6.4,5
tt10922922,6.5,106
tt10923000,8.3,10
tt10923134,8.6,12
tt10924104,8.5,73
tt10924118,6.8,16
tt10924120,7.4,12
tt10924124,7.0,10
tt10924126,7.2,9
tt10924128,6.6,8
tt10924198,5.2,13
tt10924202,4.7,11
tt10924206,6.5,13
tt10924212,5.8,16
tt10924274,7.3,74
tt10924514,7.5,25
tt10924556,8.0,13
tt10924628,8.5,6
tt10924636,6.6,7
tt10924664,7.0,9
tt10924714,8.0,10
tt10924716,7.6,283
tt10925058,8.4,14
tt10925148,10.0,17
tt10925396,7.0,5
tt10925422,5.8,6
tt10925464,8.7,6
tt10925544,8.5,10
tt10925572,7.3,173
tt10925600,5.4,8
tt10925704,7.8,12
tt10925712,7.9,12
tt10925718,7.0,14
tt10925726,9.5,17
tt10925736,8.4,9
tt10925770,7.1,55
tt10925782,5.4,413
tt10925840,7.7,6
tt10925862,7.3,14
tt10925910,9.9,17
tt10925930,8.1,23
tt10925956,9.9,17
tt10925974,10.0,17
tt10926350,8.0,55
tt10926374,7.0,246
tt10926394,7.6,22
tt10926422,8.1,13
tt10926432,9.4,5
tt10926450,7.4,5
tt10926592,7.9,10
tt10926638,8.3,218
tt10926644,7.9,18
tt10926652,7.5,19
tt10926654,7.7,18
tt10926816,7.0,11
tt10926866,8.8,6
tt10927044,3.9,7
tt10927046,4.3,90
tt10927068,4.6,32
tt10927098,7.6,14
tt10927120,5.8,5
tt10927122,3.6,234
tt10927258,8.2,59
tt10927266,6.2,5
tt10927294,8.2,54
tt10927296,8.4,47
tt10927298,7.9,42
tt10927368,5.7,43
tt10927372,8.2,5
tt10927408,5.2,8
tt10927420,8.6,7
tt10927426,8.3,7
tt10927428,7.0,5
tt10927440,9.4,7
tt10927572,7.3,16
tt10927576,5.8,27
tt10927594,8.1,68
tt10927906,5.8,91
tt10928066,7.6,9
tt10928136,7.6,29
tt10928142,7.2,13
tt10928384,6.3,7
tt10928388,6.6,5
tt10928392,8.9,9
tt10928394,9.0,9
tt10928456,8.3,10
tt10928572,9.9,27
tt10928610,8.2,13
tt10928734,8.2,10
tt10928836,4.4,5
tt10928896,8.3,7
tt10929130,6.5,6
tt10929284,8.2,5
tt10929348,8.3,83
tt10929520,7.0,8
tt10929798,7.8,62
tt10929804,8.1,147
tt10929864,7.3,248
tt10929920,9.8,41
tt10929986,7.6,47
tt10930140,8.8,22
tt10930186,6.8,5
tt10930342,4.6,16
tt10930362,7.8,6
tt10930366,7.7,6
tt10930374,7.8,6
tt10930380,8.2,6
tt10930382,8.0,6
tt10930384,7.8,6
tt10930386,8.0,7
tt10930392,8.5,6
tt10930394,8.2,5
tt10930428,6.8,5
tt10930436,6.7,9
tt10930456,8.0,5
tt10930470,8.2,5
tt10930490,7.2,16
tt10930522,8.0,16
tt10930768,6.8,6
tt10930912,7.7,7
tt10931042,5.9,8
tt10931058,6.6,7
tt10931074,7.0,6
tt10931126,6.7,6
tt10931138,6.7,7
tt10931158,6.8,8
tt10931168,6.4,5
tt10931176,6.4,5
tt10931200,6.0,7
tt10931434,6.7,29
tt10931702,7.9,68
tt10931732,6.6,88
tt10931734,7.1,76
tt10931736,6.9,112
tt10931866,4.7,6
tt10931882,6.3,26
tt10931884,5.4,5
tt10931886,5.0,5
tt10931888,5.0,5
tt10931894,4.3,6
tt10931900,5.0,5
tt10931902,5.4,5
tt10931904,5.4,5
tt10931906,4.1,7
tt10931924,8.2,9
tt10932080,8.0,5
tt10932092,7.0,11
tt10932094,7.1,12
tt10932096,6.0,11
tt10932098,6.7,11
tt10932104,6.6,10
tt10932108,7.3,12
tt10932110,6.6,11
tt10932112,6.6,11
tt10932114,6.1,11
tt10932116,6.1,14
tt10932118,6.5,14
tt10932120,6.1,14
tt10932122,6.4,16
tt10932166,7.6,21
tt10932406,7.6,290
tt10932420,7.9,265
tt10932424,8.2,272
tt10932834,6.9,69
tt10932870,8.1,21
tt10932872,7.9,38
tt10932932,9.0,5
tt10933008,8.4,11
tt10933088,7.2,5
tt10933094,7.3,6
tt10933100,7.4,5
tt10933178,9.1,10
tt10933202,5.8,28
tt10933550,9.8,11
tt10933658,10.0,8
tt10933664,5.7,388
tt10933692,4.8,8
tt10933774,7.5,11
tt10933806,7.1,19
tt10934130,8.2,11
tt10934166,8.4,34
tt10934174,8.7,136
tt10934254,9.1,53
tt10934356,7.4,7
tt10934366,8.7,55
tt10934372,8.8,42
tt10934382,9.0,40
tt10934390,8.8,35
tt10934482,9.0,29
tt10934584,9.6,17
tt10934624,8.0,21
tt10934628,8.1,19
tt10934630,7.4,16
tt10934634,8.7,17
tt10934638,8.1,14
tt10934650,6.5,55
tt10934720,8.9,10
tt10934722,8.0,5
tt10934758,3.6,7
tt10934760,7.8,21
tt10934914,8.9,10
tt10934926,8.8,6
tt10935004,6.7,9
tt10935062,8.5,12
tt10935066,8.8,21
tt10935068,8.7,19
tt10935118,6.8,12
tt10935284,7.4,7
tt10935302,7.8,49
tt10935676,8.8,12
tt10935698,5.7,7
tt10935954,9.2,5
tt10936018,7.7,10
tt10936094,8.8,135
tt10936594,8.5,390
tt10936598,7.8,253
tt10936604,8.0,170
tt10936606,8.1,104
tt10936658,6.4,207
tt10936784,8.7,20
tt10936792,8.7,21
tt10936832,7.9,13
tt10936862,8.8,10
tt10936868,6.8,21
tt10936900,7.3,6
tt10936968,8.2,5
tt10937118,8.4,13
tt10937124,7.4,8
tt10937312,6.6,14
tt10937318,5.0,26
tt10937320,8.7,42
tt10937592,7.0,8
tt10937602,7.9,62
tt10937632,8.0,45
tt10937636,8.2,6
tt10937718,9.0,7
tt10937746,9.5,19
tt10937862,7.3,7
tt10938430,6.0,9
tt10938432,6.2,9
tt10938478,8.8,5
tt10938482,8.6,5
tt10938528,9.6,13
tt10938530,9.3,9
tt10938576,7.3,7
tt10938590,7.4,277
tt10938614,8.3,6
tt10938654,8.8,5
tt10938656,9.7,10
tt10938830,6.7,7
tt10938836,7.3,7
tt10938838,7.7,7
tt10938850,8.2,29
tt10938858,8.6,29
tt10938874,7.9,24
tt10938892,5.0,9
tt10938988,6.8,8
tt10939052,8.2,12
tt10939064,7.9,8
tt10939070,7.6,8
tt10939092,3.5,8
tt10939116,8.5,95
tt10939118,8.3,221
tt10939208,8.4,98
tt10939518,9.4,36
tt10939524,7.5,11
tt10939608,9.8,12
tt10939624,8.3,9
tt10939632,8.7,30
tt10939636,8.7,27
tt10939638,8.4,27
tt10939642,8.7,25
tt10939644,8.5,23
tt10939646,8.7,25
tt10939648,8.5,23
tt10939672,9.2,24
tt10939676,9.3,27
tt10939760,8.3,9
tt10939852,8.2,6
tt10939946,7.3,13
tt10940036,8.1,286
tt10940078,8.6,9
tt10940414,6.3,11
tt10940680,9.6,7
tt10940702,3.1,17
tt10940726,5.5,6
tt10940740,5.8,6
tt10940798,7.5,42
tt10940826,5.9,15
tt10940834,5.4,12
tt10940836,5.3,12
tt10940840,6.2,14
tt10941004,7.2,6
tt10941104,9.1,15
tt10941106,9.1,16
tt10941160,3.8,9
tt10941734,8.3,343
tt10941792,4.2,12
tt10941888,7.0,21
tt10941908,8.2,5
tt10942070,8.7,10
tt10942220,8.4,26
tt10942332,8.2,6
tt10942384,7.8,11
tt10942816,6.9,1260
tt10943266,8.7,23
tt10943330,7.5,8
tt10943332,7.8,8
tt10943336,7.9,8
tt10943348,8.2,6
tt10943354,7.8,6
tt10943434,7.9,50
tt10943440,8.7,45
tt10943446,8.0,35
tt10943464,8.3,35
tt10943476,8.4,41
tt10943480,7.9,32
tt10943530,8.7,9
tt10943822,7.9,7
tt10943838,6.2,16
tt10943860,7.6,14
tt10944050,8.5,127
tt10944064,7.9,7
tt10944266,7.2,6
tt10944268,7.3,7
tt10944270,7.8,5
tt10944274,8.8,6
tt10944332,7.0,5
tt10944626,9.7,2973
tt10944628,6.4,5
tt10944636,10.0,551
tt10944656,8.6,36
tt10944664,8.8,39
tt10944666,9.7,138
tt10944676,8.5,100
tt10944714,5.4,204
tt10944822,6.2,44
tt10944902,8.5,420
tt10944940,6.8,18
tt10944960,5.5,6
tt10945060,6.6,61
tt10945294,8.2,12
tt10945302,7.3,10
tt10945304,6.5,15
tt10945638,5.5,72
tt10945788,4.4,19
tt10946116,7.3,9
tt10946208,6.6,18
tt10946280,9.3,6
tt10946282,8.9,8
tt10946286,8.6,5
tt10946326,7.7,10
tt10946446,8.3,7
tt10946524,7.0,9
tt10946528,8.5,8
tt10946532,8.6,5
tt10946560,9.5,22
tt10946612,8.9,32
tt10946620,9.0,26
tt10946624,8.8,23
tt10946626,9.1,25
tt10946630,6.3,7
tt10946644,5.0,7
tt10946700,2.3,7
tt10946732,7.1,7
tt10946762,8.5,145
tt10946778,8.3,115
tt10946780,7.8,20
tt10946784,7.9,113
tt10946792,8.2,100
tt10946802,8.6,84
tt10946810,8.2,51
tt10946822,8.0,168
tt10947086,6.1,7
tt10947116,6.7,7
tt10947134,8.8,5
tt10947430,6.3,6
tt10947678,8.6,72
tt10947688,9.7,6
tt10947750,8.6,7
tt10947898,5.8,5
tt10947960,8.6,99
tt10948050,9.5,17
tt10948052,9.2,9
tt10948054,7.6,45
tt10948056,7.2,43
tt10948060,5.9,7
tt10948122,9.3,7
tt10948202,6.2,26
tt10948212,2.7,6
tt10948314,6.5,12
tt10948366,4.1,27
tt10948400,7.7,164
tt10948410,7.7,130
tt10948412,8.0,121
tt10948422,7.9,105
tt10948426,8.3,121
tt10948472,9.6,7
tt10948588,8.4,8
tt10948920,5.2,12
tt10948922,5.7,12
tt10948926,5.4,14
tt10949040,4.4,9
tt10949042,7.0,5
tt10949130,4.1,8
tt10949170,6.7,7
tt10949178,7.3,6
tt10949454,8.0,18
tt10949778,8.5,32
tt10949874,9.3,132
tt10950058,7.0,8
tt10950072,7.2,50
tt10950146,7.5,6
tt10950384,9.1,8
tt10950460,9.0,12
tt10950532,7.7,259
tt10950596,7.7,118
tt10950694,3.9,9
tt10950774,6.8,19
tt10950840,8.2,6
tt10950872,8.6,10
tt10950876,8.2,5
tt10950952,8.0,73
tt10951050,7.0,5
tt10951176,5.2,8
tt10951528,7.2,16
tt10951564,7.6,111
tt10951602,7.2,9
tt10951644,8.1,58
tt10951716,8.5,10
tt10951850,7.1,56
tt10951918,8.5,30
tt10952184,7.9,8
tt10952186,2.6,8
tt10952218,8.6,5
tt10952224,8.6,5
tt10952242,5.4,7
tt10952246,5.6,5
